OTU ID	Taxonomy	WINDMILL_farm-Control	WINDMILL_farm-Drought	Castle_Field_West_W-Control	Castle_Field_West_W-Drought	Jemma_6-Control	Jemma_6-Drought	Jemma_9-Control	Jemma_9-Drought	Lardon Chase-Control	Lardon Chase-Drought	taxon	guid	mbNumber	taxonomicLevel	trophicMode	guild	confidenceRanking	growthForm	trait	notes	citationSource
8394e2c4ebc1a5abcdcc46bb6b3ed716	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Stachybotryaceae_gen_Incertae_sedis	8	0	87	29	27	10	6	2	135	108	Hypocreales	1CB18E60-36B9-11D5-9548-00D0592D548C	90477	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))
83ad316b90ae6e7b452c6eef37b99d18	k_Fungi;p_Basidiomycota;c_Basidiomycota_cls_Incertae_sedis;o_Basidiomycota_ord_Incertae_sedis;f_Basidiomycota_fam_Incertae_sedis;g_Basidiomycota_gen_Incertae_sedis	185	35	17	5	10	97	40	14	16	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83b953fa09aa85cee099106db66ec014	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Coronophorales;f_Ceratostomataceae;g_Harzia	0	0	51	0	0	1	0	0	0	0	Harzia	1CB1C7A0-36B9-11D5-9548-00D0592D548C	8458	13	Saprotroph	Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
83bddc778834b1a3c1767f0623569410	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Glomeraceae_gen_Incertae_sedis	26	56	301	31	143	72	28	124	45	0	Glomeraceae	1CB1CD2A-36B9-11D5-9548-00D0592D548C	82026	9	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	Microfungus	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))
83ddbe932d3a194939266f2685cbc2a2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Striatibotrys	17	0	0	0	0	2	0	0	36	33	Striatibotrys	17BA01FA-5E2A-432D-B4DA-9C1C16A9103E	816035	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, soil (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
83de4cdc62445bfabacb669a405e401c	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Sporidiobolaceae;g_Rhodotorula	15	28	51	46	29	15	7	7	20	20	Rhodotorula	1CB1CAFF-36B9-11D5-9548-00D0592D548C	9741	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Animal Symbiotroph-Endophyte-Plant Pathogen-|Undefined Saprotroph|	Probable	Yeast	NULL	As foliar_endophyte (Põlme et al. 2020); Opportunistic human pathogen	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); https://www.cdc.gov ((https://www.cdc.gov))
8477293711ae769ad34a86f51ba4611b	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Botryotrichum	0	39	49	111	52	67	107	63	174	100	Botryotrichum	17B20B53-7F0F-40AC-A898-18AEDFB05996	7431	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
858f6f6827508f4cdca77c8af64e15bd	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Stachybotrys	3	0	58	96	25	3	0	14	7	0	Stachybotrys	1CB1A57F-36B9-11D5-9548-00D0592D548C	10052	13	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph-|Wood Saprotroph|	Highly Probable	Microfungus	Soft Rot	As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed (Põlme et al. 2020)	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))
877b1af763b33a78fb580907ccc60521	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Neobarya	0	9	0	0	0	0	0	0	0	0	Neobarya	1CB1C94F-36B9-11D5-9548-00D0592D548C	25587	13	Pathotroph	|Fungal Parasite|	Highly Probable	Microfungus	NULL	As mycoparasite (Põlme et al. 2020); Decay fungal material (Põlme et al. 2020)	Samuels GJ. 2007. Self-published; Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.12566)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
87a9de3d5b0929d3b3e6b631761bcdd4	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Acaulosporaceae	0	0	5	0	0	0	0	0	0	0	Acaulosporaceae	1CB1CCA9-36B9-11D5-9548-00D0592D548C	82037	9	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))
88673f857215d6cd76d9051f1fc037ab	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellaceae;g_Tremella	21	13	48	21	39	60	0	0	18	4	Tremella	1CB1CC1B-36B9-11D5-9548-00D0592D548C	18665	13	 Pathotroph	|Fungal Parasite|-Lichen Parasite	Probable	Dimorphic-Facultative Yeast-Microfungus-Tremelloid	NULL	As mycoparasite (Põlme et al. 2020); Decay fungal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8901f9b22f058ba3b7a1355e4dac18e7	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Heterogastridiales;f_Heterogastridiaceae;g_Pycnopulvinus	0	0	0	0	5	16	0	0	0	0	Pycnopulvinus	D5CDF77C-6ADD-40FE-B267-530CB1A705D0	808523	13	Saprotroph	|Plant Saprotroph|	Probable	Calicioid	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8998880dcc74089f6f363face9567c24	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymellaceae;g_Xenodidymella	31	15	21	100	0	0	0	9	0	30	Xenodidymella	245C47E3-0881-4447-AF90-EACFE9DBA31A	814065	13	Saprotroph	|Plant Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
89f6c521f1924a47fbc710dab84c3f53	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Bulleribasidiaceae;g_Bulleribasidiaceae_gen_Incertae_sedis	0	0	257	295	49	37	106	79	228	20	Tremellales	1CB1CE64-36B9-11D5-9548-00D0592D548C	90451	7	Pathotroph-Saprotroph-Symbiotroph	Fungal Parasite-Undefined Saprotroph	Possible	Tremelloid-Yeast	NULL	The order contains both teleomorphic and anamorphic species, most of the latter being yeasts	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))
8a3eaa5f957eb0704cb2ad7d4c583e10	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Plectosphaerellaceae	1606	216	461	1056	1212	2112	67	36	2431	2357	Plectosphaerellaceae	949EA3B2-2675-497F-B8DF-EF9CD336728F	510694	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Nilsson T. 1973. Studia Forestalia Suecica 104:1-40 ((https://pub.epsilon.slu.se/5711/)); Worrall JJ, et al. 1997. Mycologia 89:199-219 ((https://doi.org/10.2307/3761073)); Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Del Olmo-Ruiz M, Arnold AE. 2014. Mycologia 106:8-21 ((https://doi.org/10.3852/13-098)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53313-337 ((https://doi.org/10.1093/mmy/myv008)); List compiled by John Plischke III ((https://goodmushroom.weebly.com/uploads/5/7/1/7/57176535/fungi_on_fungi_pdf_lq.pdf))
8b4d47e7e037f7286fce9f33db76802c	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Podosporaceae;g_Podospora	106	21	0	0	0	0	0	6	19	0	Podospora	1CB19C56-36B9-11D5-9548-00D0592D548C	4284	13	Saprotroph-Symbiotroph	|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	As foliar_endophyte (Põlme et al. 2020); As litter_saprotroph (Põlme et al. 2020); culture (David et al. 2016); Decay leaf, fruit, seed, dung (Põlme et al. 2020); Endophyte detection method	Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington (ISBN: 978-0864730015); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8b67ddff58f5a97e0d5da12fcca0bf82	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymosphaeriaceae;g_Paraphaeosphaeria	18	41	6	10	21	0	0	0	84	16	Paraphaeosphaeria	1CB1C9AE-36B9-11D5-9548-00D0592D548C	3711	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Microfungus	NULL	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8b68fe39fd1d686b5ef773b7a5f18f64	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversispora	0	0	9	0	10	11	0	0	0	0	Diversispora	9A6F5199-3FC9-4181-B8AA-D82BC8C21AEF	28884	13	Symbiotroph	|Arbuscular Mycorrhizal|-Endophyte	Highly Probable	Microfungus	NULL	As root_endophyte (Põlme et al. 2020)	Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8bc8319d4d1174627488f679fa9b1678	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Microthyriales;f_Microthyriaceae;g_Isthmomyces	0	0	0	3	0	0	0	0	0	0	Microthyriaceae	1CB193C0-36B9-11D5-9548-00D0592D548C	81008	9	Saprotroph-Symbiotroph	Epiphyte-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic or epibiotic on leaves and stems, occasionally on lichens or other fungi, probably gaining nutrition primarily from exudates (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
8be1b9a8120cb0a9696dfdec558dcdac	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Pyronemataceae_gen_Incertae_sedis	25	60	0	0	0	0	32	27	29	194	Pyronemataceae	1CB1CDB4-36B9-11D5-9548-00D0592D548C	81322	9	Saprotroph-Symbiotroph	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	Possible	Gasteroid-Pezizoid	NULL	Saprobic on soil, dung or rotten wood or mycorrhizal, some species hypogeous, others associated with fire sites (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
8cb7da06eb4bbdc07bbf6999b2234989	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Hymenochaetales;f_Rickenellaceae;g_Cotylidia	0	0	0	0	0	0	121	58	0	0	Cotylidia	1CB1C595-36B9-11D5-9548-00D0592D548C	17395	13	Saprotroph	Plant Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, soil (Põlme et al. 2020); Host - mosses (Põlme et al. 2020)	Kout J, Zibarova L. 2013. Czech Mycology 65:1-13 ((http://www.czechmycology.org/_cmo/CM65101.pdf)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8cb80da343eac60b759fe91124c5e657	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Discinellaceae;g_Articulospora	0	0	0	0	0	8	0	0	0	0	Articulospora	1CB17E16-36B9-11D5-9548-00D0592D548C	7231	13	Saprotroph	|Plant Saprotroph|-Undefined Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8ce621ca0700b2883f244fee308464c8	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Trichosporonales;f_Tetragoniomycetaceae;g_Tetragoniomyces	12	13	0	0	0	0	0	0	0	0	Tetragoniomyces	824A4EB0-9D6D-43DC-9A22-E24892C7CB47	10197	13	Pathotroph	|Fungal Parasite|	Probable	Dimorphic-Facultative Yeast	NULL	As mycoparasite (Põlme et al. 2020); Decay fungal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8d6e86da10900d5a599c25803dfb843e	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Calloriaceae;g_Calloria	0	0	0	0	0	0	0	0	47	0	Calloria	1CB1C54A-36B9-11D5-9548-00D0592D548C	739	13	Saprotroph	|Plant Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8d85cb5dde0aa00bae2d9ff6d00bdcf7	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenaceae;g_Castanedomyces	0	13	0	0	0	2	0	0	20	5	Castanedomyces	4A087778-23AC-4126-BC2F-FA3F6CB6DE4D	28668	13	Saprotroph	|Undefined Saprotroph|	Probable	Microfungus	NULL	As animal_decomposer (Põlme et al. 2020); As keratinolytic (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Decay soil, animal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8dc43252e3193f1f19e8b2e3c4d6b03b	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales	0	0	0	0	0	17	0	0	1010	759	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))
8dfba7769ddcef38940d5729cbe68344	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pseudombrophilaceae;g_Heydenia	0	0	0	0	0	0	0	4	0	0	Heydenia	385CB7ED-C8F2-4C97-9F0C-783EB7605899	8531	13	Saprotroph	|Plant Saprotroph|	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8ea5944809f6d7f574ce6195f229812d	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Stachybotryaceae;g_Striaticonidium	0	0	0	0	0	0	0	0	36	22	Striaticonidium	21F13AEE-10E1-4631-B163-E2051B7A2337	816042	13	Saprotroph	|Undefined Saprotroph|	Probable	Microfungus	NULL	As soil_saprotroph (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8ee66681c859c648c2eec272e3d75229	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Parastagonospora	0	0	0	35	0	0	0	0	0	0	Parastagonospora	90DD028B-6BE2-414C-A80E-B6440FAFB1F9	804435	13	Pathotroph-Saprotroph	|Plant Pathogen|-Plant Saprotroph	Probable	Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
8fabad4be5c029e2b8c12f145fdcd8a8	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Entolomataceae;g_Entoloma	43	32	258	130	141	56	29	7	17	18	Entoloma	1CB188D4-36B9-11D5-9548-00D0592D548C	17553	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Possible	Agaricoid	NULL	As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))
8faf977eab30e229c4ba0eec5059a410	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Tilachlidiaceae;g_Tilachlidium	0	0	0	0	0	37	0	0	0	4	Tilachlidium	1CB1CC05-36B9-11D5-9548-00D0592D548C	10236	13	Pathotroph	|Fungal Parasite|	Probable	Microfungus	NULL	As mycoparasite (Põlme et al. 2020); Decay fungal material (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
90b749b231e3544d13112a344ef1ab15	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae	25	24	10	26	86	11	14	9	18	6	Glomeraceae	1CB1CD2A-36B9-11D5-9548-00D0592D548C	82026	9	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	Microfungus	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))
922e85233300c01321e0056c3a5e5618	k_Fungi;p_Mucoromycota;c_Mucoromycetes;o_Mucorales;f_Mucoraceae;g_Mucor	4	14	0	0	5	0	4	0	0	2	Mucor	1CB1942A-36B9-11D5-9548-00D0592D548C	25484	13	 Saprotroph	|Undefined Saprotroph|	Probable	Microfungus	NULL	As soil_saprotroph (Põlme et al. 2020); Decay soil (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
92b98bc792e86cd8e60b259576e96eee	k_Fungi;p_Monoblepharomycota;c_Monoblepharidomycetes;o_Monoblepharidales;f_Monoblepharidales_fam_Incertae_sedis;g_Monoblepharidales_gen_Incertae_sedis	0	0	0	0	0	0	0	0	109	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93af5ea5e05de4a0f7e202b93fdca250	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetothyriales;f_Cyphellophoraceae;g_Cyphellophora	0	0	6	14	45	26	24	68	0	0	Cyphellophora	1CB1C5C7-36B9-11D5-9548-00D0592D548C	7885	13	Pathotroph-Saprotroph	Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Probable	Dimorphic-Facultative Yeast-Microfungus	NULL	As litter_saprotroph (Põlme et al. 2020); Consult the current literature for updated names on this group that included the Black Yeasts; Some species are likely opportunistic human pathogen (Irinyi et al. 2015); Decay leaf, fruit, seed, animal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
94e50809d1d72f6fe669df0933bcff19	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_Auriculariales_fam_Incertae_sedis;g_Auriculariales_gen_Incertae_sedis	0	0	0	0	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
951d85089f04a90b97d870b0fb038eb6	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Schizothecium	65	186	11	175	59	137	47	98	325	325	Schizothecium	0A1C7CC1-782B-4B8A-8456-F20A4ABDA8BA	4908	13	Saprotroph	|Dung Saprotroph|	Highly Probable	Microfungus	NULL	Decay dung (Põlme et al. 2020)	Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
9678d06ab998c2fa17fdd83bfffe078a	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenaceae;g_Leucothecium	4	0	0	17	3	1	0	0	12	16	Leucothecium	CE707CB2-82D3-4747-8312-21210969F34D	2838	13	Saprotroph	Dung Saprotroph-|Undefined Saprotroph|	Probable	Microfungus	NULL	As keratinolytic (Põlme et al. 2020); As soil_saprotroph (Põlme et al. 2020); Decay soil, dung, animal material (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
972d6aeab20275d15b750770502a6fbf	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Pleurotheciales;f_Pleurotheciaceae;g_Pleurotheciella	0	0	0	0	0	0	0	0	34	19	Pleurotheciella	5385B8C0-7C44-4952-9C1D-7C752F2AF100	564282	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Microfungus	NULL	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
9747323b6d072879b58147a0a949e98b	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Melanommataceae;g_Camposporium	37	179	0	0	0	0	0	0	0	0	Camposporium	1CB1C55A-36B9-11D5-9548-00D0592D548C	7479	13	Saprotroph	|Wood Saprotroph|	Probable	Microfungus	NULL	Decay wood (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
9756c1c840661e8d07d806736b548ad2	k_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Kriegeriales;f_Kriegeriales_fam_Incertae_sedis;g_Kriegeriales_gen_Incertae_sedis	3	18	29	39	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9763ddec108314ca13da7eef6f141bef	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Hymenochaetales;f_Schizoporaceae;g_Schizoporaceae_gen_Incertae_sedis	22	10	0	0	0	0	0	0	0	0	Schizoporaceae	1CB1CDC9-36B9-11D5-9548-00D0592D548C	80038	9	Saprotroph	Wood Saprotroph	Probable	Corticioid	White Rot	Saprobic, causing white rot of standing and fallen wood of coniferous and broadleaved trees, rarely on herbaceous stems (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)
9800f9d9365267be694661ee7238b1ef	k_Fungi;p_Basidiomycota;c_Agaricostilbomycetes;o_Agaricostilbales;f_Chionosphaeraceae;g_Kurtzmanomyces	0	0	218	12	25	80	0	8	6	3	Kurtzmanomyces	41D50139-0FF1-405A-9210-B5B5703B29B0	11247	13	Saprotroph	|Undefined Saprotroph|	Probable	Dimorphic	NULL	NULL	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
9894d9c9e30c524e700ff9d18e5cc667	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Bulleribasidiaceae;g_Hannaella	0	0	0	3	0	0	0	0	0	0	Hannaella	0F04CF97-1252-4D77-B7B2-D8C4D33EF14A	508459	13	Pathotroph-Saprotroph	|Animal Parasite|-Undefined Saprotroph	Probable	Yeast	NULL	As animal_decomposer (Põlme et al. 2020); Decay animal material (Põlme et al. 2020)	Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))
